long_quote_id,lead_id,country_code,first_utm_source,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
-2319807296173933507,5298753397830864918,FR,,,True,True,False,2021-09-01 05:40:11 UTC,2021-09-10,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,all risks,all_risks_product_9,,,,30-39,F,01,100,10-14,F-H,29-30,Ile-De-France,False,False
-4379917841766681379,7540576433254543914,FR,,,True,True,False,2021-09-01 07:49:50 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_2,low,low,low,third party,third_party_product_15,,,,25-29,M,07-14,085-099,15-19,F-H,29-30,Lorraine,False,False
-7381959667502547206,1021453994837625801,FR,,,True,False,False,2021-09-01 15:24:48 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,60+,M,15+,100,15-19,O-R,33-34,Ile-De-France,False,False
-3445731175714186328,2778078206678778335,FR,,,True,True,False,2021-09-01 09:19:56 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,third party,third_party_product_15,,,,60+,M,15+,051-063,15-19,I-K,29-30,Lorraine,False,True
-8014650726849802068,6247007806559427354,FR,,,True,True,False,2021-09-01 15:25:13 UTC,2021-09-12,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,intermediate,intermdiate_product_14,,,,40-59,M,15+,085-099,10-14,I-K,27-28,Lorraine,False,False
1744304159786011192,-6549788727630877268,FR,,,True,False,False,2021-09-01 10:26:53 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_2,all_risks_product_2,low,medium,medium,,,,,,30-39,F,07-14,085-099,01-02,I-K,31-32,Provence-Alpes-Cote D'azur,True,False
-158300858478851192,-4705109978973585904,FR,,,True,True,True,2021-09-01 08:51:58 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,intermediate,intermdiate_product_14,2021-09-01 10:56:53 UTC,8.414216509015361e+17,,40-59,M,15+,100,15-19,I-K,31-32,Lorraine,False,True
-4052011109060787649,4570203072545141119,FR,,,True,False,False,2021-09-01 05:02:15 UTC,2021-09-05,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,40-59,F,15+,050,03-05,I-K,31-32,Ile-De-France,False,False
-5977613624972611776,-3034866337042796555,FR,,,True,False,False,2021-09-01 03:24:22 UTC,2021-12-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,40-59,F,15+,050,01-02,L-N,33-34,Ile-De-France,False,False
-5188924206415405644,-1142519533486338954,FR,,,True,False,False,2021-09-01 10:07:17 UTC,2021-09-20,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,21-24,F,03-06,100,00,I-K,31-32,Midi-Pyrenees,True,False
-867637491803844807,6647373575361528165,FR,,,True,False,False,2021-09-01 01:15:57 UTC,2021-10-10,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,40-59,M,03-06,100,15-19,I-K,29-30,Poitou-Charentes,False,False
-5106806318549999777,896103300675029685,FR,,,True,False,False,2021-09-01 20:43:11 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,25-29,F,07-14,085-099,10-14,I-K,29-30,Provence-Alpes-Cote D'azur,False,False
4723877236848724989,3378440894957152951,FR,,,True,False,False,2021-09-01 04:47:01 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,25-29,F,03-06,100,06-09,F-H,29-30,Rhone-Alpes,False,False
4582855394944741862,6097477762586224167,FR,,,True,False,False,2021-09-01 15:18:03 UTC,2021-09-06,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,high,,,,,,25-29,M,07-14,100,06-09,I-K,27-28,Poitou-Charentes,False,False
5349803363597615182,-9146718051289212630,FR,,,True,True,False,2021-09-01 13:44:58 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,medium,all risks,all_risks_product_9,,,,30-39,F,07-14,064-084,10-14,I-K,29-30,Aquitaine,False,False
-6172333286490434626,8541898125686200425,FR,,,True,False,False,2021-09-01 08:30:30 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,40-59,F,15+,050,00,F-H,31-32,Ile-De-France,True,False
3482979658639915180,-8739167943766147947,FR,,,True,False,False,2021-09-01 19:00:42 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,40-59,F,15+,051-063,10-14,I-K,29-30,Ile-De-France,True,False
-7629711529051682476,8479389319665592459,FR,,,True,True,False,2021-09-01 13:26:19 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_6,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,30-39,F,07-14,051-063,03-05,I-K,31-32,Ile-De-France,False,False
5034303297286428030,-909898499090790602,FR,,,True,False,False,2021-09-01 12:32:12 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,60+,M,01,100,15-19,F-H,27-28,Provence-Alpes-Cote D'azur,False,False
-1863760620160198500,-4186208331754225197,FR,,,True,False,False,2021-09-01 16:54:19 UTC,2021-09-10,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,,,,,,40-59,M,15+,100,03-05,F-H,29-30,Nord-Pas-De-Calais,False,False
-6610310268000963130,-6728198178440719976,FR,,,True,False,False,2021-09-01 20:34:51 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,25-29,M,07-14,100,10-14,A-E,27-28,Rhone-Alpes,False,False
-7951813621531083795,-8723032796444130378,FR,,,True,False,False,2021-09-01 11:07:49 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,,,,,,40-59,M,15+,100,10-14,F-H,29-30,Ile-De-France,False,False
-2559347356933464715,-3182010713763748218,FR,,,True,False,False,2021-09-01 10:24:43 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_7,all_risks_product_1,low,low,medium,,,,,,25-29,F,03-06,064-084,06-09,L-N,33-34,Ile-De-France,False,False
-5823080703452367928,8479389319665592459,FR,,,True,False,False,2021-09-01 13:26:40 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,30-39,F,07-14,051-063,03-05,I-K,31-32,Ile-De-France,False,False
-2161310046583847313,1240866424858302596,FR,,,True,True,False,2021-09-01 16:32:10 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,intermediate,intermdiate_product_14,,,,40-59,F,15+,100,15-19,I-K,31-32,Languedoc-Roussillon,False,False
7663784755009176518,590451919585611322,FR,,,True,False,False,2021-09-01 20:38:45 UTC,2021-09-12,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,25-29,F,07-14,085-099,00,I-K,31-32,Ile-De-France,False,False
-863132493182846383,5729609982903439249,FR,,,True,False,False,2021-09-01 13:31:02 UTC,2021-09-27,,provider_A,third_party_product_15,intermdiate_product_6,all_risks_product_9,low,low,medium,,,,,,30-39,M,03-06,085-099,06-09,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
7544754398565297231,595938779356571445,FR,,,True,False,False,2021-09-01 04:58:47 UTC,2021-11-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,30-39,F,03-06,100,15-19,A-E,27-28,Pays De La Loire,False,False
4038944139402009960,-1218946253699220267,FR,,,True,False,False,2021-09-01 05:43:16 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,25-29,M,03-06,100,20+,F-H,27-28,Aquitaine,False,False
-2080494545874085595,504146995394029582,FR,,,True,False,False,2021-09-01 22:20:56 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,30-39,M,07-14,085-099,06-09,I-K,29-30,Champagne-Ardenne,False,False
3705758293011205979,5325263052204015273,FR,,,True,False,False,2021-09-01 14:59:43 UTC,2021-09-18,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,30-39,M,07-14,100,03-05,L-N,31-32,Ile-De-France,True,False
-608971772662533095,-7799065018506977693,FR,,,True,False,False,2021-09-01 11:20:19 UTC,2021-11-28,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,30-39,M,07-14,050,06-09,I-K,31-32,Ile-De-France,False,False
5156892564728581098,6396797715950732122,FR,,,True,True,False,2021-09-01 14:36:31 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,medium,third party,third_party_product_15,,,,30-39,F,07-14,100,10-14,F-H,27-28,Languedoc-Roussillon,False,False
8859537329641173322,-9172199700715691168,FR,,,True,False,False,2021-09-01 07:47:33 UTC,2021-09-15,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,,,,,,40-59,M,03-06,100,15-19,F-H,27-28,Lorraine,False,False
-5631881650327682447,241192616282861950,FR,,,True,False,False,2021-09-01 13:43:55 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,,,,,,30-39,M,03-06,100,10-14,F-H,29-30,Nord-Pas-De-Calais,False,False
-1393830010748830161,-5612826297789053048,FR,,,True,True,False,2021-09-01 21:05:52 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_1,all_risks_product_1,low,medium,low,intermediate,intermdiate_product_1,,,,30-39,M,07-14,064-084,06-09,L-N,33-34,Ile-De-France,False,False
8589577005621551151,-916331558587736968,FR,,,True,False,False,2021-09-01 15:16:20 UTC,2021-09-12,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,21-24,F,02,100,06-09,L-N,31-32,Rhone-Alpes,False,False
5252500888669693314,-6832130722167034340,FR,,,True,False,False,2021-09-01 06:21:11 UTC,2021-09-05,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,,,,,,60+,M,15+,100,01-02,F-H,29-30,Provence-Alpes-Cote D'azur,False,False
-2666336111044993594,3045833475622480553,FR,,,True,False,False,2021-09-01 12:24:30 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,40-59,M,15+,051-063,10-14,I-K,31-32,Poitou-Charentes,False,False
-7797782192852212084,5904920160863325181,FR,,,True,False,False,2021-09-01 11:03:28 UTC,2021-10-26,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,30-39,M,07-14,100,06-09,L-N,33-34,Ile-De-France,False,False
1635773789965226383,-1235444924348276690,FR,,,True,False,False,2021-09-01 16:47:31 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,40-59,F,07-14,100,15-19,L-N,31-32,Centre,False,False
2397181519551559740,9209614283577717230,FR,,,True,True,False,2021-09-01 10:26:30 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_5,all_risks_product_5,medium,medium,low,third party,third_party_product_15,,,,21-24,M,03-06,100,10-14,A-E,29-30,Ile-De-France,False,False
-6828371519109107574,1680363824250791756,FR,,,True,False,False,2021-09-01 14:18:01 UTC,2021-09-15,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,30-39,M,03-06,085-099,15-19,F-H,29-30,Basse-Normandie,True,False
3961926079187695855,-2344578519065305634,FR,,,True,False,False,2021-09-01 12:17:53 UTC,2021-09-17,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,medium,,,,,,30-39,M,01,085-099,00,,,Ile-De-France,False,False
-6464083310612233435,7128247914144114043,FR,,,True,False,False,2021-09-01 05:52:15 UTC,2021-09-08,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,25-29,M,07-14,100,06-09,I-K,29-30,Ile-De-France,False,False
8906471568843466198,-4351657730112340230,FR,,,True,False,False,2021-09-01 06:50:22 UTC,2021-10-20,,provider_A,third_party_product_15,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,25-29,M,03-06,085-099,03-05,I-K,29-30,Aquitaine,True,False
4870633280458623961,-3817341841323362169,FR,,,True,False,False,2021-09-01 21:47:20 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,30-39,M,03-06,100,10-14,L-N,33-34,Picardie,False,False
-8366970917994505491,633324505435933339,FR,,,True,False,False,2021-09-01 20:42:41 UTC,2021-09-15,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,high,,,,,,30-39,M,07-14,100,10-14,L-N,31-32,Bourgogne,False,False
1177123442612324747,-2846981917220979633,FR,,,True,True,False,2021-09-01 04:53:30 UTC,2021-09-06,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,third party,third_party_product_15,,,,40-59,M,15+,100,15-19,A-E,27-28,Bourgogne,False,False
-7023964638711598666,5382071352462224595,FR,,,True,True,False,2021-09-01 09:56:00 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,intermediate,intermdiate_product_14,,,,40-59,F,15+,050,06-09,I-K,31-32,Picardie,True,False
3911411557131467795,-4458892032071681584,FR,,,True,False,False,2021-09-01 16:53:30 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,21-24,M,03-06,085-099,10-14,F-H,31-32,Ile-De-France,False,False
8234715876270689225,-6744881414924301656,FR,,,True,True,False,2021-09-01 06:26:08 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,third party,third_party_product_15,,,,25-29,F,07-14,100,03-05,O-R,33-34,Provence-Alpes-Cote D'azur,False,False
-7970163332088438393,762291102220668746,FR,,,True,False,False,2021-09-01 20:54:44 UTC,2021-11-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,30-39,M,15+,050,06-09,L-N,31-32,Aquitaine,True,False
3423585018799769500,4827443775986274009,FR,,,True,False,False,2021-09-01 06:00:40 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,30-39,M,07-14,064-084,06-09,O-R,33-34,Ile-De-France,True,False
3791049980803555999,-3214236294369726745,FR,,,True,True,False,2021-09-01 09:05:34 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,third party,third_party_product_15,2021-09-01 11:08:19 UTC,,,30-39,F,01,100,15-19,I-K,31-32,Rhone-Alpes,False,False
-9200078697300180749,4294646768944319638,FR,,,True,False,False,2021-09-01 12:07:26 UTC,2021-09-15,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,medium,,,,,,25-29,M,07-14,064-084,15-19,F-H,29-30,Pays De La Loire,True,False
4055306673863195186,-6379862583539422259,FR,,,True,False,False,2021-09-01 15:27:54 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,40-59,F,07-14,100,15-19,A-E,27-28,Pays De La Loire,False,False
2154750264212690399,7664743908722671022,FR,,,True,False,False,2021-09-01 04:31:42 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,,,,,,30-39,F,07-14,100,06-09,A-E,29-30,Provence-Alpes-Cote D'azur,False,False
2259297243362276060,-1177075846143647281,FR,,,True,True,False,2021-09-01 12:22:12 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,third party,third_party_product_15,,,,25-29,M,03-06,100,15-19,O-R,33-34,Midi-Pyrenees,False,False
7120265876496107985,9048350412661722405,FR,,,True,False,False,2021-09-01 17:58:21 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,40-59,M,15+,100,01-02,A-E,29-30,Ile-De-France,False,False
5807903121642681227,-1378569794571632195,FR,,,True,False,False,2021-09-01 13:02:27 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,40-59,M,01,085-099,03-05,F-H,29-30,Ile-De-France,False,False
6808254668166366096,-5198822059523595559,FR,,,True,True,False,2021-09-01 17:07:11 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_6,all_risks_product_1,low,low,low,third party,third_party_product_15,,,,40-59,F,15+,050,10-14,I-K,29-30,Nord-Pas-De-Calais,True,False
3956601182028510332,238961777735223848,FR,,,True,False,False,2021-09-01 06:57:48 UTC,2021-09-19,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,21-24,F,03-06,085-099,00,O-R,29-30,Bretagne,False,False
1010861701042067671,3633178385198636805,FR,,,True,False,False,2021-09-01 06:18:52 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,30-39,M,03-06,100,10-14,F-H,29-30,Ile-De-France,False,False
-5848627386708841750,-2208476976128241344,FR,,,True,False,False,2021-09-01 13:09:46 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_6,all_risks_product_2,low,low,low,,,,,,30-39,M,15+,050,00,,,Picardie,False,False
-4694111663112130910,-5789040072545546811,FR,,,True,False,False,2021-09-01 16:19:45 UTC,2021-09-11,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,30-39,F,15+,050,00,L-N,31-32,Ile-De-France,True,False
-1411879443139322380,5650354743727363578,FR,,,True,False,False,2021-09-01 22:18:12 UTC,2021-10-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,25-29,F,07-14,100,06-09,F-H,27-28,Provence-Alpes-Cote D'azur,False,False
1275299404333643918,-5378529304492803939,FR,,,True,True,True,2021-09-01 18:47:56 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,third party,third_party_product_15,2021-09-01 20:52:51 UTC,-6.379378039411516e+18,,30-39,M,15+,100,03-05,I-K,29-30,Ile-De-France,True,True
2267560189045704815,6475442377199151738,FR,,,True,False,False,2021-09-01 13:24:54 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,21-24,F,01,100,10-14,L-N,31-32,Basse-Normandie,False,False
-665161942443987397,1964486713135532346,FR,,,True,False,False,2021-09-01 10:36:20 UTC,2021-09-02,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,40-59,F,15+,100,03-05,L-N,33-34,Ile-De-France,False,False
