time,page_view,mp_os,mp_browser,utm_source,insurance_subscription,mp_event_name
2021-09-01 09:21:07,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 5142927736853208522, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:21:07,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 5142927736853208522, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 18:23:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 18:23:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:11:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:11:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:18:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:18:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:35:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:35:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:42:14,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -9048157166211578442, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:42:14,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -9048157166211578442, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:25:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:25:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:40:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:40:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:45:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:45:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 07:46:41,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7156799963829612607, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 07:46:41,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7156799963829612607, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:23:33,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:23:33,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:23:57,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -6506679975315359961, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:23:57,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -6506679975315359961, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:13:56,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 2977405745588856480, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:13:56,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 2977405745588856480, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:18:10,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 807684888204237122, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:18:10,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 807684888204237122, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:40:07,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -1006303575349692236, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:40:07,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -1006303575349692236, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:56:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 5724208926462667697, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:55:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7289052260417030301, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:55:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7289052260417030301, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:56:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 5724208926462667697, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:11:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7903511827689001275, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:11:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7903511827689001275, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:48:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:48:41,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:48:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:48:41,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:38:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -7029780514148903200, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:38:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -7029780514148903200, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:08:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -8440476373638745629, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:08:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -8440476373638745629, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:28:22,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -5814840106141002032, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:28:22,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -5814840106141002032, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:57:37,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7112037254025660548, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:57:37,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7112037254025660548, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:31:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:31:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:54:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:54:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:54:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:54:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:36:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 1617422809266738559, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:36:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 1617422809266738559, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:18:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 6944593779841632159, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:18:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 6944593779841632159, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
